Title,Artist Name,Year Created,Url,Refrence No
Woodcock and Young (1934),"Archibald Thorburn (Scottish, 1860-1935)",1934,https://artvee.com/dl/woodcock-and-young/,701381an.jpg
The Milking Pen (1854 - 1910),"Willem Maris (Dutch, 1844 - 1910)",1854 - 1910,https://artvee.com/dl/the-milking-pen/,705609an.jpg
Cart Horses (1830),"Alexandre-Gabriel Decamps (French, 1803-1860)",1830,https://artvee.com/dl/cart-horses/,702230an.jpg
Kühe auf der Alp (1918-19),"Ernst Ludwig Kirchner (German, 1880-1938)",1918-19,https://artvee.com/dl/kuhe-auf-der-alp/,706988an.jpg
"Fratercula arctica (L.), Arktischer Lund","Johann Friedrich Naumann (German, 1780 – 1857)",L.,https://artvee.com/dl/fratercula-arctica-l-arktischer-lund/,704132an.jpg
The Rhinoceros Hornbill (1861-1867),"Joseph Wolf (German, 1820-1899)",1861-1867,https://artvee.com/dl/the-rhinoceros-hornbill/,702672an.jpg
White-Barred Aguara Fox (1837),"Charles Hamilton Smith (English, 1776-1859)",1837,https://artvee.com/dl/white-barred-aguara-fox/,705044an.jpg
"Staande koe, naar rechts (1816)","Jean Bernard (Dutch, 1775-1833)",1816,https://artvee.com/dl/staande-koe-naar-rechts/,705342an.jpg
Monographie des picidées pl28 (1861-1862),"Alfred Malherbe (French, 1804 – 1865)",1861-1862,https://artvee.com/dl/monographie-des-picidees-pl28/,705726an.jpg
A Tiger in a Landscape,"Geza Vastagh (Hungarian, 1866-1919)",None,https://artvee.com/dl/a-tiger-in-a-landscape/,702412an.jpg
"Domestic Cock, Hens and Chickens (1655)","Francis Barlow (English, 1626-1704)",1655,https://artvee.com/dl/domestic-cock-hens-and-chickens/,704803an.jpg
Die Nordamerikanische Vogelwelt pl19 (1891),"Gustav Mützel (German, 1839 – 1893)",1891,https://artvee.com/dl/die-nordamerikanische-vogelwelt-pl19/,705844an.jpg
Gundogs against landscape (1732),Cornelis Beeldemaker,1732,https://artvee.com/dl/gundogs-against-landscape-2/,706422an.jpg
Insecta Lepidoptera-Rhopalocera Pl 067 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/insecta-lepidoptera-rhopalocera-pl-067/,707859an.jpg
"Lusciniola fuscata, melanopogon, Locustella, naevia, luscinioides, certhiola","Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/lusciniola-fuscata-melanopogon-locustella-naevia-luscinioides-certhiola/,704041an.jpg
The Greenland Whale (1893-1896),Anonymous,1893-1896,https://artvee.com/dl/the-greenland-whale/,706388an.jpg
Sunken Road,"Jan Stobbaerts (Belgian, 1838 – 1914)",None,https://artvee.com/dl/sunken-road/,706520an.jpg
Wigeon And Teal By The Water’s Edge (1906),"Archibald Thorburn (Scottish, 1860-1935)",1906,https://artvee.com/dl/wigeon-and-teal-by-the-waters-edge/,701354an.jpg
Schaf,"Christian Mali   (German, 1832-1906)",None,https://artvee.com/dl/schaf/,706960an.jpg
"Dog, hunting trophies and an owl (1660s)","David de Coninck (Flemish, ca. 1644 - ca. 1701)",1660s,https://artvee.com/dl/dog-hunting-trophies-and-an-owl/,706425an.jpg
"Chrysomitris spinus, Chrysomitris citrinella, Chrysomitris corsicanus (Kònig)","Johann Friedrich Naumann (German, 1780 – 1857)",Kònig,https://artvee.com/dl/chrysomitris-spinus-chrysomitris-citrinella-chrysomitris-corsicanus-konig/,703995an.jpg
Héron,"Pierre-Eugène Montézin (French, 1874-1946)",None,https://artvee.com/dl/heron/,707091an.jpg
Gevogelte bij een bergstroom (1683),"Herman Henstenburgh (Dutch, 1667-1726)",1683,https://artvee.com/dl/gevogelte-bij-een-bergstroom/,703062an.jpg
Insecta Coleoptera Pl 040 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/insecta-coleoptera-pl-040/,707375an.jpg
Mammalia Pl 15 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/mammalia-pl-15/,708008an.jpg
Nucifraga caryocatactes,"Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/nucifraga-caryocatactes/,704053an.jpg
Mountain Trogon (1835-1838),"John Gould (English, 1804-1881)",1835-1838,https://artvee.com/dl/mountain-trogon/,700593an.jpg
"Triton nebulosus, Euproctus Rusconii (1844-1867)","Arthus Bertrand (French, 19th Century)",1844-1867,https://artvee.com/dl/triton-nebulosus-euproctus-rusconii/,703454an.jpg
Perlhühner Mit Meerschweinchen (1725),"Philipp Ferdinand de Hamilton (Flemish, ca. 1664 - 1750)",1725,https://artvee.com/dl/perlhuhner-mit-meerschweinchen/,701489an.jpg
Ducks (1853),"Magnus Von Wright (Swedish, 1805 – 1868)",1853,https://artvee.com/dl/ducks-2/,700867an.jpg
Harvest Mouse. (1898),"John George Wood (English, 1827 – 1889)",1898,https://artvee.com/dl/harvest-mouse/,706260an.jpg
Eurasian skylark,"James Sowerby (English, 1757 – 1822)",None,https://artvee.com/dl/eurasian-skylark-2/,705208an.jpg
Siren lacertina (1842),"John Edwards Holbrook (American, 1796 – 1871)",1842,https://artvee.com/dl/siren-lacertina/,706239an.jpg
Ptilonorhynchus Rawnsleyi (1873),"Daniel Giraud Elliot (American, 1835 – 1915)",1873,https://artvee.com/dl/ptilonorhynchus-rawnsleyi/,704525an.jpg
Two Cows Grazing,"Rosa Bonheur (French, 1822-1899)",None,https://artvee.com/dl/two-cows-grazing/,702788an.jpg
Étourneau (1880),"Léo-Paul Robert (Swiss, 1851 - 1923)",1880,https://artvee.com/dl/etourneau/,705908an.jpg
"Roseate Spoonbills, study for book Concealing Coloration in the Animal Kingdom (ca. 1905-1909)","Abbott Handerson Thayer (American, 1849-1921)",ca. 1905-1909,https://artvee.com/dl/roseate-spoonbills-study-for-book-concealing-coloration-in-the-animal-kingdom/,702207an.jpg
Landschaft mit Jagdstillleben,"Adriaen de Gryef (Dutch, 1657 – 1722)",None,https://artvee.com/dl/landschaft-mit-jagdstillleben/,701084an.jpg
Gold- and Silverfish in an Aquarium (1890 - 1922),"Gerrit Willem Dijsselhof (Dutch, 1866 – 1924)",1890 - 1922,https://artvee.com/dl/gold-and-silverfish-in-an-aquarium/,700107an.jpg
Hungry Wolves Attacking a Party of Riders (1836),"Eugène Joseph Verboeckhoven (Belgian, 1798-1881)",1836,https://artvee.com/dl/hungry-wolves-attacking-a-party-of-riders-2/,705084an.jpg
Portrait of a Puppy (1850 - 1891),"Guillaume Anne van der Brugghen (Dutch, 1812-1891)",1850 - 1891,https://artvee.com/dl/portrait-of-a-puppy/,705129an.jpg
Pie Griéche (1878),"Léo-Paul Robert (Swiss, 1851 - 1923)",1878,https://artvee.com/dl/pie-grieche/,705938an.jpg
Belle of the Village and Belle of the Cottage (1870),"Joseph Lee (American, 1828-1880)",1870,https://artvee.com/dl/belle-of-the-village-and-belle-of-the-cottage/,704833an.jpg
Six South American Birds (mid-18th–early 19th century),"Abraham Meertens (Dutch, 1747-1823)",mid-18th–early 19th century,https://artvee.com/dl/six-south-american-birds/,704220an.jpg
A Typical Clydesdale,"Frederic Whiting (English, 1874–1962)",None,https://artvee.com/dl/a-typical-clydesdale/,703040an.jpg
"De uitlandsche kapellen voorkomende in de drie waereld-deelen, Asia, Africa en America pl48 (1779-1782)","Pieter Cramer (Dutch, 1721– 1776)",1779-1782,https://artvee.com/dl/de-uitlandsche-kapellen-voorkomende-in-de-drie-waereld-deelen-asia-africa-en-america-pl48/,706734an.jpg
Tarim Pheasant (1918-1922),"Henry Jones (English, 1838-1921)",1918-1922,https://artvee.com/dl/tarim-pheasant/,702532an.jpg
Arachnida Araneidea Pl 24 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/arachnida-araneidea-pl-24/,707236an.jpg
"C. gigas, C. romana (1884-1886)","Gustav Prütz (German, 19th Century)",1884-1886,https://artvee.com/dl/c-gigas-c-romana/,702445an.jpg
Pferdemarkt,"Piotr von Michalowski (Polish, 1800 – 1855)",None,https://artvee.com/dl/pferdemarkt-2/,703702an.jpg
"Hunting scene with a hound, a dead heron, feathered game, a birdcage, and a rifle",Johannes Kuveenis the Elder,None,https://artvee.com/dl/hunting-scene-with-a-hound-a-dead-heron-feathered-game-a-birdcage-and-a-rifle/,707038an.jpg
Calf’s Head (1887),"Thaddeus Welch (American, 1844-1919)",1887,https://artvee.com/dl/calfs-head/,700211an.jpg
Butterfly in a Spiderweb,"Lemuel Maynard Wiles (American, 1826-1905)",None,https://artvee.com/dl/butterfly-in-a-spiderweb/,704838an.jpg
Roodborstje (1658 - 1726),"Johannes van Bronckhorst (Dutch, 1648–1727)",1658 - 1726,https://artvee.com/dl/roodborstje/,705362an.jpg
A Little Friend,"Carl Reichert (Austrian, 1836-1918)",None,https://artvee.com/dl/a-little-friend/,701643an.jpg
Hirte mit Schafherde,"Wilhelm Melchior (German, 1817-1860)",None,https://artvee.com/dl/hirte-mit-schafherde-2/,706019an.jpg
The Three Leopards,"Jacques-Charles Oudry (French, ca. 1722 - 1778)",None,https://artvee.com/dl/the-three-leopards/,701452an.jpg
Study Of A Terrier And Puppies (1861),"Circle of Sir Edwin Henry Landseer (English, 1802-1873)",1861,https://artvee.com/dl/study-of-a-terrier-and-puppies/,702317an.jpg
Redwing Blackbird (1882),"Edwin L. Sheppard (American, ?-1904)",1882,https://artvee.com/dl/redwing-blackbird/,706467an.jpg
Polyzoa VII (1885-1890),"Frederick McCoy (Irish, 1817-1899)",1885-1890,https://artvee.com/dl/polyzoa-vii/,704665an.jpg
White Poodle in a Punt (c. 1780),"George Stubbs (English, 1724-1806)",c. 1780,https://artvee.com/dl/white-poodle-in-a-punt/,700102an.jpg
"Peridromia Arethusa, Peridromia Amphinome (1858)","James Duncan (Canadian, 1806-1881)",1858,https://artvee.com/dl/peridromia-arethusa-peridromia-amphinome/,701803an.jpg
Copies of San rock paintings depicting creatures (1777),"Robert Jacob Gordon (Dutch, 1743 – 1795)",1777,https://artvee.com/dl/copies-of-san-rock-paintings-depicting-creatures/,705513an.jpg
Ducks by a lake,"Alexander Koester (German, 1864-1932)",None,https://artvee.com/dl/ducks-by-a-lake/,701090an.jpg
"Cinclus cinclus aquaticus, Cinclus cinclus, Cinclus Pallasi Temm","Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/cinclus-cinclus-aquaticus-cinclus-cinclus-cinclus-pallasi-temm/,703996an.jpg
Le Grand Mars Changeant (1934),"Paul-Andre Robert (Swiss, 1901-1977)",1934,https://artvee.com/dl/le-grand-mars-changeant/,703919an.jpg
North American Prairie Wolf (1837),"Charles Hamilton Smith (English, 1776-1859)",1837,https://artvee.com/dl/north-american-prairie-wolf/,704998an.jpg
Plumages Of The Bornean And Siamese Crested Firebacks (1918-1922),"Henrik Gronvold (Danish, 1858 – 1940)",1918-1922,https://artvee.com/dl/plumages-of-the-bornean-and-siamese-crested-firebacks/,702516an.jpg
"Limosa limosa, Limosa lapponica.","Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/limosa-limosa-limosa-lapponica/,704154an.jpg
A Bird.,"James Sowerby (English, 1757 – 1822)",None,https://artvee.com/dl/a-bird/,705185an.jpg
Rough-Legged Buzzard (1832),"Ferdinand von Wright (Finnish, 1822- 1906)",1832,https://artvee.com/dl/rough-legged-buzzard/,700838an.jpg
Lophoceros nasutus (1882),"Daniel Giraud Elliot (American, 1835 – 1915)",1882,https://artvee.com/dl/lophoceros-nasutus/,701696an.jpg
"De uitlandsche kapellen voorkomende in de drie waereld-deelen, Asia, Africa en America pl86 (1779-1782)","Pieter Cramer (Dutch, 1721– 1776)",1779-1782,https://artvee.com/dl/de-uitlandsche-kapellen-voorkomende-in-de-drie-waereld-deelen-asia-africa-en-america-pl86/,706772an.jpg
La lionne et l’ours (The Lion and the Bear) (1759),"Louis-Simon Lempereur (French, 1728 - 1807)",1759,https://artvee.com/dl/la-lionne-et-lours-the-lion-and-the-bear/,702022an.jpg
A Butterfly (early 18th–mid 18th century),"Nicolaas Struyk (Dutch, 1686-1769)",early 18th–mid 18th century,https://artvee.com/dl/a-butterfly-2/,704714an.jpg
Horses and pigs in a farmyard,"John Frederick Herring Jr. (English, 1820-1907)",None,https://artvee.com/dl/horses-and-pigs-in-a-farmyard/,707050an.jpg
By the Wall (1905),"Nils Kreuger (Swedish, 1858 - 1930)",1905,https://artvee.com/dl/by-the-wall/,703126an.jpg
Little Darling with Red Collar (1859),"Louis Robert Heyrault (French, ?-1880)",1859,https://artvee.com/dl/little-darling-with-red-collar/,507860ld.jpg
C. dimacha (1884-1886),"Gustav Prütz (German, 19th Century)",1884-1886,https://artvee.com/dl/c-dimacha/,702441an.jpg
Paysage aux échassiers (1765 - 1770),"Jean-Baptiste Huet (French, 1745 – 1811)",1765 - 1770,https://artvee.com/dl/paysage-aux-echassiers/,705351an.jpg
Study of a Vampire Bat,"Samuel Howitt (English, 1756-1822)",None,https://artvee.com/dl/study-of-a-vampire-bat/,705564an.jpg
Kälber und Schafe im Hochgebirge (1904),"Anton Braith (German, 1836 - 1905)",1904,https://artvee.com/dl/kalber-und-schafe-im-hochgebirge/,704255an.jpg
Barrier Reef Molluscs and Planarians (1893),"William Saville-Kent (English, 1845 – 1908)",1893,https://artvee.com/dl/barrier-reef-molluscs-and-planarians/,706656an.jpg
Little Owl And Scops Owl,"Archibald Thorburn (Scottish, 1860-1935)",None,https://artvee.com/dl/little-owl-and-scops-owl/,701348an.jpg
Yellow-breasted Chat (1882),"Edwin L. Sheppard (American, ?-1904)",1882,https://artvee.com/dl/yellow-breasted-chat/,706482an.jpg
La Sylvine (1934),"Paul-Andre Robert (Swiss, 1901-1977)",1934,https://artvee.com/dl/la-sylvine/,703902an.jpg
Goats On A Hillside With Herders Beyond,"Jacobus Sibrandi Mancadan (Dutch, c.1602 - 1680)",None,https://artvee.com/dl/goats-on-a-hillside-with-herders-beyond/,704340an.jpg
Coluber Canus Var. B (1838-1849),"Sir Andrew Smith (English, 1797-1872)",1838-1849,https://artvee.com/dl/coluber-canus-var-b/,704542an.jpg
Colombar A Queue Pointue (1838),"Coenraad Jacob Temminck (Dutch, 1778-1858)",1838,https://artvee.com/dl/colombar-a-queue-pointue/,700689an.jpg
Variegated Crab (1789-1813),"George Shaw (English, 1751 – 1813)",1789-1813,https://artvee.com/dl/variegated-crab/,700585an.jpg
Sieben Enten am Ufer (circa 1910),"Alexander Koester (German, 1864-1932)",circa 1910,https://artvee.com/dl/sieben-enten-am-ufer/,706921an.jpg
The Fighting Capercaillies (1886),"Ferdinand von Wright (Finnish, 1822- 1906)",1886,https://artvee.com/dl/the-fighting-capercaillies/,700839an.jpg
The cabinet of oriental entomology Pl XXVI (1848),"John Obadiah Westwood (English, 1805 – 1893)",1848,https://artvee.com/dl/the-cabinet-of-oriental-entomology-pl-xxvi/,703228an.jpg
Insecta Lepidoptera-Heterocera Pl 017 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/insecta-lepidoptera-heterocera-pl-017/,707708an.jpg
Två mindre hundar,"David Klöcker Ehrenstrahl (Swedish, 1628 – 1698)",None,https://artvee.com/dl/tva-mindre-hundar/,700067an.jpg
Branta leucopsis (Bechst.),"Johann Friedrich Naumann (German, 1780 – 1857)",Bechst.,https://artvee.com/dl/branta-leucopsis-bechst/,704110an.jpg
Horse in the stables,"Piotr Michałowski (Polish, 1800-1855)",None,https://artvee.com/dl/horse-in-the-stables-2/,706319an.jpg
Melon d’Eau (1705),"Maria Sibylla Merian (German, 1647 – 1717)",1705,https://artvee.com/dl/melon-deau/,703308an.jpg
"Eremias Knoxii, Eremias Lineo-Ocellata (1838-1849)","Sir Andrew Smith (English, 1797-1872)",1838-1849,https://artvee.com/dl/eremias-knoxii-eremias-lineo-ocellata/,704556an.jpg
A Mason-Wasp (1921),"Edward Julius Detmold (English, 1883-1957)",1921,https://artvee.com/dl/a-mason-wasp/,700514an.jpg
Gämsen von Adler verfolgt,"Moritz Müller (German, 1841 - 1899)",None,https://artvee.com/dl/gamsen-von-adler-verfolgt/,701243an.jpg
Studia łbów końskich (1912-1915),"Ivan Ivanec (Ukrainian, 1893–1946)",1912-1915,https://artvee.com/dl/studia-lbow-konskich/,705150an.jpg
Katzen Im Korb,"Sophie Sperlich (German, 1863-1906)",None,https://artvee.com/dl/katzen-im-korb/,701508an.jpg
Troika In The Snow,"Filipp Malyavin (Russian, 1869–1940)",None,https://artvee.com/dl/troika-in-the-snow/,702349an.jpg
Guajaves (1705),"Maria Sibylla Merian (German, 1647 – 1717)",1705,https://artvee.com/dl/guajaves/,703297an.jpg
The Tropic Bird (1912),"Edward Julius Detmold (English, 1883-1957)",1912,https://artvee.com/dl/the-tropic-bird/,703842an.jpg
Der Angeber (Junger Stier und liegende Kuh) (1872),"Albertus Verhoesen (Dutch, 1806-1881)",1872,https://artvee.com/dl/der-angeber-junger-stier-und-liegende-kuh/,703801an.jpg
Dongola Horse (1837),"Charles Hamilton Smith (English, 1776-1859)",1837,https://artvee.com/dl/dongola-horse/,704974an.jpg
Rotwild (1888),"Anton Schmitz (German, 1855-1935)",1888,https://artvee.com/dl/rotwild/,701099an.jpg
Die Flügelschnecken (Strombea) Pl.07 (1845),"Heinrich Carl Küster (German, 1807 – 1876)",1845,https://artvee.com/dl/die-flu%cc%88gelschnecken-strombea-pl-07/,706168an.jpg
In the Pantry (1884),"Carl Reichert (Austrian, 1836-1918)",1884,https://artvee.com/dl/in-the-pantry/,701642an.jpg
Insecta Lepidoptera-Heterocera Pl 083 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/insecta-lepidoptera-heterocera-pl-083/,707774an.jpg
American Field Sports. ‘On a Point.’ (1857),"Charles Parsons (American, 1821-1910)",1857,https://artvee.com/dl/american-field-sports-on-a-point/,702295an.jpg
Harold Lloyd’s Dogs (c. 1924),"Edmund Henry Osthaus (American, 1858–1928)",c. 1924,https://artvee.com/dl/harold-lloyds-dogs/,704791an.jpg
Insecta Lepidoptera-Rhopalocera Pl 031 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/insecta-lepidoptera-rhopalocera-pl-031/,707823an.jpg
"The Rainbow Trout, Salmo irideus. (1898)","John L. Petrie (American, 19th Century)",1898,https://artvee.com/dl/the-rainbow-trout-salmo-irideus/,705646an.jpg
A Hornbill And Another Bird On A Branch,"Circle of Aert Schouman (Dutch, 1710-1792)",None,https://artvee.com/dl/a-hornbill-and-another-bird-on-a-branch/,702313an.jpg
Dog Family,"Carl Fredrik Kiörboe (Swedish, 1799-1876)",None,https://artvee.com/dl/dog-family-2/,706405an.jpg
Variété de Manucode. (1806),"Jacques Barraband (French, 1767 – 1809)",1806,https://artvee.com/dl/variete-de-manucode/,700310an.jpg
Marbled Duck (1922-1926),"Louis Agassiz Fuertes (American, 1874 – 1927)",1922-1926,https://artvee.com/dl/marbled-duck/,703117an.jpg
Cows and a Goat in a Landscape (1774),"Jean-Baptiste Pillement (French, 1728 - 1808)",1774,https://artvee.com/dl/cows-and-a-goat-in-a-landscape/,704534an.jpg
Russian Camel,"Samuel Howitt (English, 1756-1822)",None,https://artvee.com/dl/russian-camel/,705561an.jpg
Greenland Falcon (1780),"George Stubbs (English, 1724-1806)",1780,https://artvee.com/dl/greenland-falcon/,700317an.jpg
Weidende Schnucken in sonniger Heide (1901-1904),"Heinrich Von Zügel (German, 1850 - 1941)",1901-1904,https://artvee.com/dl/weidende-schnucken-in-sonniger-heide/,707017an.jpg
Respledent Trogon (1835-1838),"John Gould (English, 1804-1881)",1835-1838,https://artvee.com/dl/respledent-trogon/,700596an.jpg
The Pole Cat (Viverra putorius) (1731-1743),"Mark Catesby (English, 1683 – 1749)",1731-1743,https://artvee.com/dl/the-pole-cat-viverra-putorius/,702073an.jpg
Insects I (1885-1890),"Frederick McCoy (Irish, 1817-1899)",1885-1890,https://artvee.com/dl/insects-i/,704651an.jpg
The Leopard (1861-1867),"Joseph Wolf (German, 1820-1899)",1861-1867,https://artvee.com/dl/the-leopard/,702650an.jpg
Aves Pl 20 (1879-1915),"Frederick DuCane Godman (English, 1834 – 1919)",1879-1915,https://artvee.com/dl/aves-pl-20/,707271an.jpg
Halcyon smyrnensis,"Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/halcyon-smyrnensis/,704028an.jpg
"Negotiator, a Bay Horse in a Landscape. (1826)","John Frederick Herring Snr. (English, 1795 – 1865)",1826,https://artvee.com/dl/negotiator-a-bay-horse-in-a-landscape/,706245an.jpg
Distelvlinder (Vanessa cardui) (1700 - 1800),"Pieter Barbiers (Dutch, 18th Century)",1700 - 1800,https://artvee.com/dl/distelvlinder-vanessa-cardui/,705448an.jpg
Spiegelpauw (1759 - 1842),"Pieter Pietersz. Barbiers (Dutch, 1749 - 1842)",1759 - 1842,https://artvee.com/dl/spiegelpauw-2/,705474an.jpg
"Jacu, Aracuã, Inhambús diversos, Sururina, Urú, Capoeira (1900-1906)","Emil August Göldi (Swiss, 1859-1917)",1900-1906,https://artvee.com/dl/jacu-aracua-inhambus-diversos-sururina-uru-capoeira/,703514an.jpg
Viehabtrieb (1870),"Conrad Bühlmayer (Austrian, 1835-1883)",1870,https://artvee.com/dl/viehabtrieb/,703477an.jpg
"Papillons, Pl. 20 (1925)","Emile-Allain Séguy (French, 1877-1951)",1925,https://artvee.com/dl/papillons-pl-20/,700252an.jpg
"Die Insekten, Tausendfüssler und Spinnen Pl 06 (1877)","Alfred Edmund Brehm (German, 1829-1884)",1877,https://artvee.com/dl/die-insekten-tausendfu%cc%88ssler-und-spinnen-pl-06/,702913an.jpg
Two horses,"Józef Brodowski (Polish, 1772-1853)",None,https://artvee.com/dl/two-horses-2/,706291an.jpg
Terrier Seated (ca. 1861–1897),"Frances Townsend (American, 1863-1916)",ca. 1861–1897,https://artvee.com/dl/terrier-seated/,700086an.jpg
Epagneul et lévriers (1650 - 1676),"Johan le Ducq (Dutch, 1629 – 1676)",1650 - 1676,https://artvee.com/dl/epagneul-et-levriers/,705241an.jpg
A Hedgehog (Erinaceus roumanicus) (before 1584),"Hans Hoffmann (German, 1545-1592)",before 1584,https://artvee.com/dl/a-hedgehog-erinaceus-roumanicus/,704306an.jpg
Two Rabbits,"David de Coninck (Flemish, ca. 1644 - ca. 1701)",None,https://artvee.com/dl/two-rabbits/,700055an.jpg
Bernhardiner,"Johann Till the younger (Austrian, 1827-1894)",None,https://artvee.com/dl/bernhardiner/,703636an.jpg
Dorcas Gazelle (1893-1896),"Wilhelm Kuhnert (German, 1865-1926)",1893-1896,https://artvee.com/dl/dorcas-gazelle/,706646an.jpg
"Japus, Iraúna, Guache (1900-1906)","Emil August Göldi (Swiss, 1859-1917)",1900-1906,https://artvee.com/dl/japus-irauna-guache/,703516an.jpg
"Vleesetende leeuw, van voren gezien, uitkomende tegen een donker fond (1824 - 1829)","Eugène Delacroix (French, 1798-1863)",1824 - 1829,https://artvee.com/dl/vleesetende-leeuw-van-voren-gezien-uitkomende-tegen-een-donker-fond/,705082an.jpg
Twee tropische slangen (1824 - 1900),"Albertus Steenbergen (Dutch, 1814-1900)",1824 - 1900,https://artvee.com/dl/twee-tropische-slangen/,704901an.jpg
La Feuille-Morte du Chéne (1934),"Paul-Andre Robert (Swiss, 1901-1977)",1934,https://artvee.com/dl/la-feuille-morte-du-chene/,703887an.jpg
"Phylloscopus viridanus, nitidus, borealis","Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/phylloscopus-viridanus-nitidus-borealis/,704072an.jpg
The Globe Fish (Tetrodon lagocephalus) (1731-1743),"Mark Catesby (English, 1683 – 1749)",1731-1743,https://artvee.com/dl/the-globe-fish-tetrodon-lagocephalus/,702050an.jpg
Die Flügelschnecken (Strombea) Pl.16 (1845),"Heinrich Carl Küster (German, 1807 – 1876)",1845,https://artvee.com/dl/die-flu%cc%88gelschnecken-strombea-pl-16/,706177an.jpg
Manilla Kingfisher (1850-1883),"John Gould (English, 1804-1881)",1850-1883,https://artvee.com/dl/manilla-kingfisher/,701958an.jpg
Nepal Martin-Swallow (1850-1883),"John Gould (English, 1804-1881)",1850-1883,https://artvee.com/dl/nepal-martin-swallow/,701964an.jpg
The Booby (Pelecanus Sula) (1731-1743),"Mark Catesby (English, 1683 – 1749)",1731-1743,https://artvee.com/dl/the-booby-pelecanus-sula/,702038an.jpg
"Isonomy, a bay colt in a stall (1878)","Harry Hall (English, c. 1814 – 1882)",1878,https://artvee.com/dl/isonomy-a-bay-colt-in-a-stall/,702502an.jpg
"Papillons, Pl. 13 (1925)","Emile-Allain Séguy (French, 1877-1951)",1925,https://artvee.com/dl/papillons-pl-13/,700244an.jpg
Bauer mit Pferdegespann (1900),"Friedrich Eckenfelder (German, 1861-1938)",1900,https://artvee.com/dl/bauer-mit-pferdegespann/,703857an.jpg
"A Pair Of Standing Swans, One Preening","Aert Schouman (Dutch, 1710-1792)",None,https://artvee.com/dl/a-pair-of-standing-swans-one-preening/,702213an.jpg
A Family Of Chickens Fending Off A Spaniel In A Landscape (1728),"Pieter Casteels III (Flemish, 1684–1749)",1728,https://artvee.com/dl/a-family-of-chickens-fending-off-a-spaniel-in-a-landscape/,702128an.jpg
Bucorvus pyrrhops (1882),"Daniel Giraud Elliot (American, 1835 – 1915)",1882,https://artvee.com/dl/bucorvus-pyrrhops/,701677an.jpg
Vulture and Its Prey (1844),"Robert S. Duncanson (American, 1821-1872)",1844,https://artvee.com/dl/vulture-and-its-prey/,702774an.jpg
The Wellesley Grey Arabian Led through the Desert (ca. 1810),"Jacques-Laurent Agasse (Swiss, 1767 - 1849)",ca. 1810,https://artvee.com/dl/the-wellesley-grey-arabian-led-through-the-desert/,705175an.jpg
The Meersstraat in Ghent (1862),Xavier de Cock,1862,https://artvee.com/dl/the-meersstraat-in-ghent/,706665an.jpg
The Ancient Wrasse (1856),"Philip Henry Gosse (English, 1810 – 1888)",1856,https://artvee.com/dl/the-ancient-wrasse/,706596an.jpg
Ananas mur (1705),"Maria Sibylla Merian (German, 1647 – 1717)",1705,https://artvee.com/dl/ananas-mur/,703267an.jpg
The Rasse (1861-1867),"Joseph Wolf (German, 1820-1899)",1861-1867,https://artvee.com/dl/the-rasse/,702668an.jpg
The genera of diurnal lepidoptera pl48 (1846-1852),William Chapman,1846-1852,https://artvee.com/dl/the-genera-of-diurnal-lepidoptera-pl48/,706830an.jpg
"Phylloscopus Bonnellii, coronatus, trochilus, sibilator","Johann Friedrich Naumann (German, 1780 – 1857)",None,https://artvee.com/dl/phylloscopus-bonnellii-coronatus-trochilus-sibilator/,704070an.jpg
Playful kittens,"Carl Reichert (Austrian, 1836-1918)",None,https://artvee.com/dl/playful-kittens/,701156an.jpg
"Dr. Sulzer’s Short History of Insects, Pl. 13 (1776)","Johann Heinrich Sulzer (Swiss, 1735 – 1813)",1776,https://artvee.com/dl/dr-sulzers-short-history-of-insects-pl-13/,700353an.jpg
Swinhoe’s Deer (1861-1867),"Joseph Wolf (German, 1820-1899)",1861-1867,https://artvee.com/dl/swinhoes-deer/,702606an.jpg
Dasia Smaragdinum (1912),"Thomas Barbour (American, 1884 – 1946)",1912,https://artvee.com/dl/dasia-smaragdinum/,700467an.jpg
Orpheus Charming the Beasts,"Gillis Claesz. de Hondecoeter (Dutch, 1575/1580 – 1638)",None,https://artvee.com/dl/orpheus-charming-the-beasts/,700109an.jpg
Engoulevent Moustac. (1838),"Coenraad Jacob Temminck (Dutch, 1778-1858)",1838,https://artvee.com/dl/engoulevent-moustac/,700734an.jpg
